Track,Event Type,Midi Note,Note Name,Velocity,Duration (seconds),Time (seconds)
2,note_on,48,C3,0.6299212598425197,0.2837495270833301,57.599903999999995
1,note_on,77,F5,0.6299212598425197,0.1412497645833355,57.749903749999994
1,note_on,75,D#5,0.6299212598425197,0.1412497645833355,57.89990349999999
2,note_on,55,G3,0.6299212598425197,0.2837495270833301,57.89990349999999
1,note_on,74,D5,0.6299212598425197,0.1412497645833355,58.04990324999999
1,note_on,75,D#5,0.6299212598425197,0.1412497645833355,58.19990299999999
2,note_on,60,C4,0.6299212598425197,0.2837495270833372,58.19990299999999
2,note_on,63,D#4,0.6299212598425197,0.2837495270833372,58.19990299999999
1,note_on,77,F5,0.6299212598425197,0.14124976458332839,58.35
1,note_on,79,G5,0.6299212598425197,0.14124976458332839,58.50
2,note_on,55,G3,0.6299212598425197,0.2837495270833301,58.50
1,note_on,72,C5,0.6299212598425197,0.14124976458332839,58.65
1,note_on,80,G#5,0.6299212598425197,0.2837495270833301,58.799901999999996
2,note_on,41,F2,0.6299212598425197,0.2837495270833301,58.799901999999996
1,note_on,79,G5,0.6299212598425197,0.2837495270833301,59.099901499999994
2,note_on,48,C3,0.6299212598425197,0.2837495270833301,59.099901499999994
1,note_on,77,F5,0.6299212598425197,0.2837495270833301,59.39990099999999
2,note_on,53,F3,0.6299212598425197,0.2837495270833301,59.39990099999999
2,note_on,56,G#3,0.6299212598425197,0.2837495270833301,59.39990099999999
1,note_on,75,D#5,0.6299212598425197,0.2837495270833301,59.70
2,note_on,48,C3,0.6299212598425197,0.2837495270833301,59.70
1,note_on,77,F5,0.6299212598425197,0.14124976458332839,60.00
2,note_on,46,A#2,0.6299212598425197,0.2837495270833301,60.00
1,note_on,75,D#5,0.6299212598425197,0.14124976458332839,60.149899749999996
1,note_on,74,D5,0.6299212598425197,0.1412497645833355,60.299899499999995
2,note_on,53,F3,0.6299212598425197,0.2837495270833301,60.299899499999995
1,note_on,72,C5,0.6299212598425197,0.1412497645833355,60.449899249999994
1,note_on,74,D5,0.6299212598425197,0.1412497645833355,60.59989899999999
2,note_on,58,A#3,0.6299212598425197,0.2837495270833301,60.59989899999999
2,note_on,62,D4,0.6299212598425197,0.2837495270833301,60.59989899999999
1,note_on,75,D#5,0.6299212598425197,0.1412497645833355,60.74989874999999
1,note_on,77,F5,0.6299212598425197,0.1412497645833355,60.89989849999999
