Track,Event Type,Midi Note,Note Name,Velocity,Duration (seconds),Time (seconds)
0,note_on,67,G4,0.6299212598425197,0.20659713958333015,22.0833245
0,note_on,74,D5,0.6299212598425197,0.2065971395833337,22.29165775
0,note_on,79,G5,0.6299212598425197,0.20659713958333015,22.499991
0,note_on,67,G4,0.6299212598425197,0.20659713958333015,22.70832425
0,note_on,74,D5,0.6299212598425197,0.2065971395833337,22.9166575
0,note_on,79,G5,0.6299212598425197,0.2065971395833337,23.12499075
0,note_on,64,E4,0.6299212598425197,0.2065971395833337,23.7499905
0,note_on,67,G4,0.6299212598425197,0.2065971395833337,23.958323749999998
0,note_on,72,C5,0.6299212598425197,0.20659713958333015,24.166657
0,note_on,64,E4,0.6299212598425197,0.20659713958333015,24.37499025
0,note_on,67,G4,0.6299212598425197,0.2065971395833337,24.5833235
0,note_on,72,C5,0.6299212598425197,0.20659713958333015,24.79165675
