,note_name,start_time,duration,velocity,tempo
223,F#1,7350,47,96,80
224,G1,7400,47,96,80
225,B1,7450,47,96,80
226,B-1,7500,47,96,80
227,B1,7550,47,96,80
228,D2,7600,47,96,80
229,E4,7600,359,80,80
230,B3,7600,359,80,80
231,D5,7600,359,80,80
232,G4,7600,359,80,80
233,B1,7650,47,96,80
234,B-1,7700,47,96,80
235,G1,7750,47,96,80
236,F#1,7800,47,96,80
237,G1,7850,47,96,80
238,F#1,7900,47,96,80
239,E1,7950,47,96,80
240,B1,8000,47,96,80
241,F#4,8000,400,80,80
242,B3,8000,400,80,80
243,D5,8000,400,80,80
244,A4,8000,400,80,80
245,C#2,8050,47,96,80
246,D2,8100,47,96,80
247,C#2,8150,47,96,80
248,D2,8200,47,96,80
249,F#2,8250,47,96,80
250,F2,8300,47,96,80
251,F#2,8350,47,96,80
252,A2,8400,47,96,80
253,F#4,8400,359,80,80
254,B3,8400,359,80,80
255,D5,8400,359,80,80
256,A4,8400,359,80,80
257,F#2,8450,47,96,80
258,F2,8500,47,96,80
259,D2,8550,47,96,80
260,C#2,8600,47,96,80
261,D2,8650,47,96,80
262,C#2,8700,47,96,80
263,B1,8750,47,96,80
264,B2,8800,47,96,80
265,B4,8800,400,80,80
266,F#4,8800,400,80,80
267,A5,8800,400,80,80
268,D5,8800,400,80,80
269,C#3,8850,47,96,80
270,D3,8900,47,96,80
271,C#3,8950,47,96,80
272,D3,9000,47,96,80
273,F#3,9050,47,96,80
274,F3,9100,47,96,80
275,F#3,9150,47,96,80
276,A3,9200,47,96,80
277,B4,9200,359,80,80
278,F#4,9200,359,80,80
279,A5,9200,359,80,80
280,D5,9200,359,80,80
281,F#3,9250,47,96,80
282,F3,9300,47,96,80
283,D3,9350,47,96,80
284,C#3,9400,47,96,80
285,D3,9450,47,96,80
286,C#3,9500,47,96,80
287,B2,9550,47,96,80
288,G2,9600,47,96,80
289,E4,9600,379,80,80
290,B3,9600,379,80,80
291,D5,9600,189,80,80
292,G4,9600,379,80,80
293,A2,9650,47,96,80
294,G2,9700,47,96,80
295,F#2,9750,47,96,80
296,E2,9800,47,96,80
297,C#5,9800,189,80,80
298,F#2,9850,47,96,80
299,G2,9900,47,96,80
300,E2,9950,47,96,80
301,A2,10000,47,96,80
302,F#4,10000,379,80,80
303,C#4,10000,379,80,80
304,E5,10000,189,80,80
305,A4,10000,379,80,80
306,B2,10050,47,96,80
307,A2,10100,47,96,80
308,G2,10150,47,96,80
309,F#2,10200,47,96,80
310,D5,10200,189,80,80
311,G2,10250,47,96,80
312,A2,10300,47,96,80
313,F#2,10350,47,96,80
314,B2,10400,47,96,80
315,G4,10400,379,80,80
