,note_name,start_time,duration,velocity,tempo
218,E2,6450,47,80,144
219,C3,6500,47,80,144
220,E2,6500,47,80,144
221,E2,6550,47,80,144
222,D3,6600,47,80,144
223,E2,6600,47,80,144
224,C3,6650,47,80,144
225,E2,6650,47,80,144
226,E2,6700,47,80,144
227,B2,6750,47,80,144
228,E2,6750,47,80,144
229,D2,6800,47,80,144
230,F5,6800,399,80,144
231,A2,6850,47,80,144
232,D2,6850,47,80,144
233,B-2,6900,47,80,144
234,D2,6900,47,80,144
235,D2,6950,47,80,144
236,C3,7000,47,80,144
237,D2,7000,47,80,144
238,B-2,7050,47,80,144
239,D2,7050,47,80,144
240,D2,7100,47,80,144
241,A2,7150,47,80,144
242,D2,7150,47,80,144
243,C2,7200,47,80,144
244,E-5,7200,399,80,144
245,G2,7250,47,80,144
246,C2,7250,47,80,144
247,G#2,7300,47,80,144
248,C2,7300,47,80,144
249,C2,7350,47,80,144
250,B-2,7400,47,80,144
251,C2,7400,47,80,144
252,G#2,7450,47,80,144
253,C2,7450,47,80,144
254,C2,7500,47,80,144
255,G2,7550,47,80,144
256,C2,7550,47,80,144
257,B-1,7600,47,80,144
258,C#5,7600,199,80,144
259,F2,7650,47,80,144
260,B-1,7650,47,80,144
261,F#2,7700,47,80,144
262,B-1,7700,47,80,144
263,B-1,7750,47,80,144
264,G#2,7800,47,80,144
265,B-1,7800,47,80,144
266,E-5,7800,99,80,144
267,B-2,7850,47,80,144
268,B-1,7850,47,80,144
269,B-1,7900,47,80,144
270,F5,7900,94,80,144
271,F2,7950,47,80,144
272,B-1,7950,47,80,144
273,E2,8000,47,80,144
274,G5,8000,399,80,144
275,B2,8050,47,80,144
276,E2,8050,47,80,144
277,B3,8050,47,80,144
278,C3,8100,47,80,144
279,E2,8100,47,80,144
280,C4,8100,47,80,144
281,E2,8150,47,80,144
282,D3,8200,47,80,144
283,E2,8200,47,80,144
284,D4,8200,47,80,144
285,C3,8250,47,80,144
286,E2,8250,47,80,144
287,C4,8250,47,80,144
288,E2,8300,47,80,144
289,B2,8350,47,80,144
290,E2,8350,47,80,144
291,B3,8350,47,80,144
292,D2,8400,47,80,144
293,F5,8400,399,80,144
294,A2,8450,47,80,144
295,D2,8450,47,80,144
296,A3,8450,47,80,144
297,B-2,8500,47,80,144
298,D2,8500,47,80,144
299,B-3,8500,47,80,144
300,D2,8550,47,80,144
301,C3,8600,47,80,144
302,D2,8600,47,80,144
303,C4,8600,47,80,144
304,B-2,8650,47,80,144
305,D2,8650,47,80,144
306,B-3,8650,47,80,144
307,D2,8700,47,80,144
308,A2,8750,47,80,144
309,D2,8750,47,80,144
310,A3,8750,47,80,144
311,C2,8800,47,80,144
312,E-5,8800,399,80,144
313,G2,8850,47,80,144
314,C2,8850,47,80,144
315,G3,8850,47,80,144
316,G#2,8900,47,80,144
317,C2,8900,47,80,144
318,G#3,8900,47,80,144
319,C2,8950,47,80,144
320,B-2,9000,47,80,144
321,C2,9000,47,80,144
322,B-3,9000,47,80,144
323,G#2,9050,47,80,144
324,C2,9050,47,80,144
325,G#3,9050,47,80,144
326,C2,9100,47,80,144
327,G2,9150,47,80,144
328,C2,9150,47,80,144
329,G3,9150,47,80,144
330,B-1,9200,47,80,144
331,C#5,9200,379,80,144
332,F2,9250,47,80,144
333,B-1,9250,47,80,144
334,F3,9250,47,80,144
335,F#2,9300,47,80,144
336,B-1,9300,47,80,144
337,F#3,9300,47,80,144
338,B-1,9350,47,80,144
339,G#2,9400,47,80,144
340,B-1,9400,47,80,144
341,G#3,9400,47,80,144
342,B-2,9450,47,80,144
343,B-1,9450,47,80,144
344,B-3,9450,47,80,144
345,B-1,9500,47,80,144
346,F2,9550,47,80,144
347,B-1,9550,47,80,144
348,F4,9550,49,80,144
349,F3,9550,47,80,144
350,E2,9600,47,80,144
351,G5,9600,399,80,144
352,G4,9600,284,80,144
353,B2,9650,47,80,144
354,E2,9650,47,80,144
355,B3,9650,47,80,144
356,C3,9700,47,80,144
357,E2,9700,47,80,144
358,C4,9700,47,80,144
359,E2,9750,47,80,144
360,D3,9800,47,80,144
361,E2,9800,47,80,144
362,D4,9800,47,80,144
363,C3,9850,47,80,144
364,E2,9850,47,80,144
365,C4,9850,47,80,144
366,E2,9900,47,80,144
367,B2,9950,47,80,144
368,E2,9950,47,80,144
369,G4,9950,49,80,144
370,B3,9950,47,80,144
371,D2,10000,47,80,144
372,F5,10000,399,80,144
373,A4,10000,284,80,144
374,A2,10050,47,80,144
375,D2,10050,47,80,144
376,A3,10050,47,80,144
377,B-2,10100,47,80,144
378,D2,10100,47,80,144
379,B-3,10100,47,80,144
380,D2,10150,47,80,144
381,C3,10200,47,80,144
382,D2,10200,47,80,144
383,C4,10200,47,80,144
384,B-2,10250,47,80,144
385,D2,10250,47,80,144
386,B-3,10250,47,80,144
387,D2,10300,47,80,144
388,A2,10350,47,80,144
389,D2,10350,47,80,144
390,A4,10350,24,80,144
391,A3,10350,47,80,144
392,B-4,10375,24,80,144
393,C2,10400,47,80,144
394,E-5,10400,399,80,144
395,C5,10400,284,80,144
396,G2,10450,47,80,144
397,C2,10450,47,80,144
398,G3,10450,47,80,144
399,G#2,10500,47,80,144
400,C2,10500,47,80,144
401,G#3,10500,47,80,144
402,C2,10550,47,80,144
403,B-2,10600,47,80,144
404,C2,10600,47,80,144
405,B-3,10600,47,80,144
406,G#2,10650,47,80,144
407,C2,10650,47,80,144
408,G#3,10650,47,80,144
409,C2,10700,47,80,144
410,G2,10750,47,80,144
411,C2,10750,47,80,144
412,C5,10750,49,80,144
413,G3,10750,47,80,144
414,B-1,10800,47,80,144
415,C#5,10800,379,80,144
416,C#5,10800,284,80,144
417,F2,10850,47,80,144
418,B-1,10850,47,80,144
419,F3,10850,47,80,144
420,F#2,10900,47,80,144
421,B-1,10900,47,80,144
422,F#3,10900,47,80,144
423,B-1,10950,47,80,144
424,G#2,11000,47,80,144
425,B-1,11000,47,80,144
426,G#3,11000,47,80,144
427,B-2,11050,47,80,144
428,B-1,11050,47,80,144
429,B-3,11050,47,80,144
430,B-1,11100,47,80,144
431,C5,11100,19,80,144
432,B4,11120,19,80,144
433,B-4,11140,19,80,144
434,F2,11150,47,80,144
435,B-1,11150,47,80,144
436,F3,11150,47,80,144
437,A4,11160,19,80,144
438,G#4,11180,19,80,144
439,E2,11200,47,80,144
440,G5,11200,399,80,144
441,G4,11200,284,80,144
442,B2,11250,47,80,144
443,E2,11250,47,80,144
444,B3,11250,47,80,144
445,C3,11300,47,80,144
446,E2,11300,47,80,144
447,C4,11300,47,80,144
448,E2,11350,47,80,144
449,D3,11400,47,80,144
450,E2,11400,47,80,144
451,D4,11400,47,80,144
452,C3,11450,47,80,144
453,E2,11450,47,80,144
454,C4,11450,47,80,144
455,E2,11500,47,80,144
456,B2,11550,47,80,144
457,E2,11550,47,80,144
458,G4,11550,49,80,144
459,B3,11550,47,80,144
460,D2,11600,47,80,144
461,F5,11600,399,80,144
462,A4,11600,284,80,144
463,A2,11650,47,80,144
464,D2,11650,47,80,144
465,A3,11650,47,80,144
466,B-2,11700,47,80,144
467,D2,11700,47,80,144
468,B-3,11700,47,80,144
469,D2,11750,47,80,144
470,C3,11800,47,80,144
471,D2,11800,47,80,144
472,C4,11800,47,80,144
473,B-2,11850,47,80,144
474,D2,11850,47,80,144
475,B-3,11850,47,80,144
476,D2,11900,47,80,144
477,A2,11950,47,80,144
478,D2,11950,47,80,144
479,A4,11950,24,80,144
480,A3,11950,47,80,144
481,B-4,11975,24,80,144
482,C2,12000,47,80,144
483,E-5,12000,399,80,144
484,C5,12000,284,80,144
485,G2,12050,47,80,144
486,C2,12050,47,80,144
487,G3,12050,47,80,144
488,G#2,12100,47,80,144
489,C2,12100,47,80,144
490,G#3,12100,47,80,144
491,C2,12150,47,80,144
492,B-2,12200,47,80,144
493,C2,12200,47,80,144
494,B-3,12200,47,80,144
495,G#2,12250,47,80,144
496,C2,12250,47,80,144
497,G#3,12250,47,80,144
498,C2,12300,47,80,144
499,G2,12350,47,80,144
500,C2,12350,47,80,144
501,C5,12350,49,80,144
502,G3,12350,47,80,144
503,B-1,12400,47,80,144
504,C#5,12400,199,80,144
505,C#5,12400,284,80,144
506,F2,12450,47,80,144
507,B-1,12450,47,80,144
508,F3,12450,47,80,144
509,F#2,12500,47,80,144
510,B-1,12500,47,80,144
511,F#3,12500,47,80,144
512,B-1,12550,47,80,144
513,G#2,12600,47,80,144
514,B-1,12600,47,80,144
515,E-5,12600,99,80,144
516,G#3,12600,47,80,144
517,B-2,12650,47,80,144
518,B-1,12650,47,80,144
519,B-3,12650,47,80,144
520,B-1,12700,47,80,144
521,F5,12700,94,80,144
522,C#5,12700,33,80,144
523,C5,12733,33,80,144
524,B-1,12750,47,80,144
525,B4,12766,31,80,144
526,E-3,12800,47,80,144
527,E-2,12800,47,80,144
528,F#5,12800,299,80,144
529,B-4,12800,284,80,144
530,E-4,12800,47,80,144
531,E-2,12850,47,80,144
532,E-3,12900,47,80,144
533,B-2,12900,47,80,144
534,E-4,12900,47,80,144
535,E-2,12950,47,80,144
536,E-2,13000,47,80,144
537,E-3,13050,47,80,144
538,B-2,13050,47,80,144
539,E-4,13050,47,80,144
540,E3,13100,47,80,144
541,A2,13100,47,80,144
542,G5,13100,99,80,144
543,A4,13100,94,80,144
544,E4,13100,47,80,144
545,E-2,13150,47,80,144
546,E-3,13200,16,80,144
547,E-2,13200,47,80,144
548,F#5,13200,299,80,144
549,B-4,13200,284,80,144
550,E-4,13200,16,80,144
551,E-3,13233,16,80,144
552,E-4,13233,16,80,144
553,E-2,13250,47,80,144
554,E-3,13266,16,80,144
555,E-4,13266,16,80,144
556,E-3,13300,47,80,144
557,B-2,13300,47,80,144
558,E-4,13300,47,80,144
559,E-2,13350,47,80,144
560,E-2,13400,47,80,144
561,E-3,13450,47,80,144
562,B-2,13450,47,80,144
563,E-4,13450,47,80,144
564,E3,13500,47,80,144
565,A2,13500,47,80,144
566,G5,13500,99,80,144
567,A4,13500,94,80,144
568,E4,13500,47,80,144
569,E-2,13550,47,80,144
570,E-3,13600,47,80,144
571,E-2,13600,47,80,144
572,F#5,13600,299,80,144
573,B-4,13600,284,80,144
574,E-4,13600,47,80,144
575,E-2,13650,47,80,144
576,E-3,13700,47,80,144
577,B-2,13700,47,80,144
578,E-4,13700,47,80,144
579,E-2,13750,47,80,144
580,E-2,13800,47,80,144
581,E-3,13850,47,80,144
582,B-2,13850,47,80,144
583,E-4,13850,47,80,144
584,E3,13900,47,80,144
585,A2,13900,47,80,144
586,G5,13900,99,80,144
587,A4,13900,94,80,144
588,E4,13900,47,80,144
589,E-2,13950,47,80,144
590,E-3,14000,16,80,144
591,E-2,14000,47,80,144
592,F#5,14000,379,80,144
593,B-4,14000,379,80,144
594,E-4,14000,16,80,144
595,E-3,14033,16,80,144
596,E-4,14033,16,80,144
597,E-2,14050,47,80,144
598,E-3,14066,16,80,144
599,E-4,14066,16,80,144
600,E-3,14100,47,80,144
601,B-2,14100,47,80,144
602,E-4,14100,47,80,144
603,E-2,14150,47,80,144
604,E-2,14200,47,80,144
605,E-3,14250,47,80,144
606,B-2,14250,47,80,144
607,E-4,14250,47,80,144
608,E3,14300,94,80,144
609,A2,14300,23,80,144
610,E4,14300,94,80,144
611,E2,14325,23,80,144
612,C2,14350,23,80,144
613,A1,14375,23,80,144
614,G#3,14400,47,80,144
615,G#1,14400,47,80,144
616,B5,14400,299,80,144
617,E-5,14400,299,80,144
618,G#4,14400,47,80,144
619,G#1,14450,47,80,144
620,G#3,14500,47,80,144
621,E-2,14500,47,80,144
622,G#4,14500,47,80,144
623,G#1,14550,47,80,144
624,G#1,14600,47,80,144
625,G#3,14650,47,80,144
626,E-2,14650,47,80,144
627,G#4,14650,47,80,144
628,A3,14700,47,80,144
629,D2,14700,47,80,144
630,C6,14700,99,80,144
631,D5,14700,99,80,144
632,A4,14700,47,80,144
633,G#1,14750,47,80,144
634,G#3,14800,16,80,144
635,G#1,14800,47,80,144
636,B5,14800,299,80,144
637,E-5,14800,299,80,144
638,G#4,14800,16,80,144
639,G#3,14833,16,80,144
640,G#4,14833,16,80,144
641,G#1,14850,47,80,144
642,G#3,14866,16,80,144
643,G#4,14866,16,80,144
644,G#3,14900,47,80,144
645,E-2,14900,47,80,144
646,G#4,14900,47,80,144
647,G#1,14950,47,80,144
648,G#1,15000,47,80,144
649,G#3,15050,47,80,144
650,E-2,15050,47,80,144
651,G#4,15050,47,80,144
652,A3,15100,47,80,144
653,D2,15100,47,80,144
654,C6,15100,99,80,144
655,D5,15100,99,80,144
656,A4,15100,47,80,144
657,G#1,15150,47,80,144
658,G#3,15200,47,80,144
659,G#1,15200,47,80,144
660,B5,15200,299,80,144
661,E-5,15200,299,80,144
662,G#4,15200,47,80,144
663,G#1,15250,47,80,144
664,G#3,15300,47,80,144
665,E-2,15300,47,80,144
666,G#4,15300,47,80,144
667,G#1,15350,47,80,144
668,G#1,15400,47,80,144
669,G#3,15450,47,80,144
670,E-2,15450,47,80,144
671,G#4,15450,47,80,144
672,A3,15500,47,80,144
673,D2,15500,47,80,144
674,C6,15500,99,80,144
675,D5,15500,99,80,144
676,A4,15500,47,80,144
677,G#1,15550,47,80,144
678,G#3,15600,16,80,144
679,G#1,15600,47,80,144
680,B5,15600,379,80,144
681,E-5,15600,379,80,144
682,G#4,15600,16,80,144
683,G#3,15633,16,80,144
684,G#4,15633,16,80,144
685,G#1,15650,47,80,144
686,G#3,15666,16,80,144
687,G#4,15666,16,80,144
688,G#3,15700,47,80,144
689,E-2,15700,47,80,144
690,G#4,15700,47,80,144
691,G#1,15750,47,80,144
692,G#1,15800,47,80,144
693,G#3,15850,47,80,144
694,E-2,15850,47,80,144
695,G#4,15850,47,80,144
696,A3,15900,94,80,144
697,D2,15900,23,80,144
698,A4,15900,94,80,144
699,F2,15925,23,80,144
700,E-2,15950,23,80,144
701,D2,15975,23,80,144
702,E-3,16000,47,80,144
703,E-2,16000,47,80,144
704,F#5,16000,299,80,144
705,B-4,16000,299,80,144
706,E-4,16000,47,80,144
707,E-2,16050,47,80,144
708,E-3,16100,47,80,144
709,B-2,16100,47,80,144
710,E-4,16100,47,80,144
711,E-2,16150,47,80,144
712,E-2,16200,47,80,144
713,E-3,16250,47,80,144
714,B-2,16250,47,80,144
715,E-4,16250,47,80,144
716,E3,16300,47,80,144
717,A2,16300,47,80,144
718,G5,16300,99,80,144
719,A4,16300,99,80,144
720,E4,16300,47,80,144
721,E-2,16350,47,80,144
722,E-3,16400,16,80,144
723,E-2,16400,47,80,144
724,F#5,16400,299,80,144
725,B-4,16400,299,80,144
726,E-4,16400,16,80,144
727,E-3,16433,16,80,144
728,E-4,16433,16,80,144
729,E-2,16450,47,80,144
730,E-3,16466,16,80,144
731,E-4,16466,16,80,144
732,E-3,16500,47,80,144
733,B-2,16500,47,80,144
734,E-4,16500,47,80,144
735,E-2,16550,47,80,144
736,E-2,16600,47,80,144
737,E-3,16650,47,80,144
738,B-2,16650,47,80,144
