,note_name,start_time,duration,velocity,tempo
226,B5,6200,47,96,80
227,A5,6250,23,96,80
228,G5,6275,71,96,80
229,D1,6300,94,80,80
230,D4,6300,94,80,80
231,F#5,6350,47,96,80
232,G2,6400,94,80,80
233,D4,6400,189,80,80
234,B3,6400,94,80,80
235,G5,6400,379,96,80
236,G4,6400,24,80,80
237,A4,6425,24,80,80
238,G4,6450,24,80,80
239,A4,6475,24,80,80
240,F#2,6500,94,80,80
241,A3,6500,94,80,80
242,G4,6500,24,80,80
243,A4,6525,24,80,80
244,G4,6550,24,80,80
245,A4,6575,24,80,80
246,E2,6600,94,80,80
247,C4,6600,94,80,80
248,G3,6600,189,80,80
249,G4,6600,24,80,80
250,A4,6625,24,80,80
251,G4,6650,24,80,80
252,A4,6675,24,80,80
253,C2,6700,94,80,80
254,E4,6700,94,80,80
255,G4,6700,24,80,80
256,A4,6725,24,80,80
257,G4,6750,24,80,80
258,A4,6775,24,80,80
259,F#2,6800,94,80,80
260,C4,6800,189,80,80
261,A3,6800,94,80,80
262,F#5,6800,379,96,80
263,F#4,6800,24,80,80
264,G4,6825,24,80,80
265,F#4,6850,24,80,80
266,G4,6875,24,80,80
267,E2,6900,94,80,80
268,G3,6900,94,80,80
269,F#4,6900,24,80,80
270,G4,6925,24,80,80
271,F#4,6950,24,80,80
272,G4,6975,24,80,80
273,D2,7000,94,80,80
274,B3,7000,94,80,80
275,F#3,7000,189,80,80
276,F#4,7000,24,80,80
277,G4,7025,24,80,80
278,F#4,7050,24,80,80
279,G4,7075,24,80,80
280,B1,7100,94,80,80
281,D4,7100,94,80,80
282,F#4,7100,24,80,80
283,G4,7125,24,80,80
284,F#4,7150,24,80,80
285,G4,7175,24,80,80
286,E2,7200,94,80,80
287,B3,7200,189,80,80
288,G3,7200,94,80,80
289,E5,7200,379,96,80
290,E4,7200,24,80,80
291,F#4,7225,24,80,80
292,E4,7250,24,80,80
293,F#4,7275,24,80,80
294,D2,7300,94,80,80
295,F#3,7300,94,80,80
296,E4,7300,24,80,80
297,F#4,7325,24,80,80
298,E4,7350,24,80,80
299,F#4,7375,24,80,80
300,C2,7400,94,80,80
301,A3,7400,94,80,80
302,E3,7400,189,80,80
303,E4,7400,24,80,80
304,F#4,7425,24,80,80
305,E4,7450,24,80,80
306,F#4,7475,24,80,80
307,A1,7500,94,80,80
308,C4,7500,94,80,80
309,E4,7500,24,80,80
310,F#4,7525,24,80,80
311,E4,7550,24,80,80
312,F#4,7575,24,80,80
313,B1,7600,94,80,80
314,G3,7600,94,80,80
315,D3,7600,94,80,80
316,D5,7600,379,96,80
317,D4,7600,24,80,80
318,E4,7625,24,80,80
319,D4,7650,24,80,80
320,E4,7675,24,80,80
321,C2,7700,94,80,80
322,A3,7700,94,80,80
323,E3,7700,94,80,80
324,D4,7700,24,80,80
325,E4,7725,24,80,80
326,D4,7750,24,80,80
327,E4,7775,24,80,80
328,D2,7800,94,80,80
329,B3,7800,94,80,80
330,F#3,7800,189,80,80
331,D4,7800,24,80,80
332,E4,7825,24,80,80
333,D4,7850,24,80,80
334,E4,7875,24,80,80
335,D1,7900,94,80,80
336,D4,7900,94,80,80
