,note_name,start_time,duration,velocity,tempo
217,G#2,4150,47,80,126
218,G#1,4200,47,80,126
219,G#2,4200,47,80,126
220,F5,4200,189,96,126
221,G#4,4200,189,96,126
222,G#1,4250,47,80,126
223,G#2,4250,47,80,126
224,G#1,4300,47,80,126
225,G#2,4300,47,80,126
226,G#1,4350,47,80,126
227,G#2,4350,47,80,126
228,G#1,4400,47,80,126
229,G#2,4400,47,80,126
230,E-5,4400,189,96,126
231,C5,4400,189,96,126
232,G#1,4450,47,80,126
233,G#2,4450,47,80,126
234,G#1,4500,47,80,126
235,G#2,4500,47,80,126
236,G#1,4550,47,80,126
237,G#2,4550,47,80,126
238,G#1,4600,47,80,126
239,G#2,4600,47,80,126
240,F5,4600,189,96,126
241,D5,4600,189,96,126
242,G#1,4650,47,80,126
243,G#2,4650,47,80,126
244,G#1,4700,47,80,126
245,G#2,4700,47,80,126
246,G#1,4750,47,80,126
247,G#2,4750,47,80,126
248,C#2,4800,47,80,126
249,C#3,4800,47,80,126
250,F5,4800,189,96,126
251,C#5,4800,189,96,126
252,C#2,4850,47,80,126
253,C#3,4850,47,80,126
254,C#2,4900,47,80,126
255,C#3,4900,47,80,126
256,C#2,4950,47,80,126
257,C#3,4950,47,80,126
258,C#2,5000,47,80,126
259,C#3,5000,47,80,126
260,F#5,5000,189,96,126
261,E-5,5000,189,96,126
262,C#2,5050,47,80,126
263,C#3,5050,47,80,126
264,C#2,5100,47,80,126
265,C#3,5100,47,80,126
266,C#2,5150,47,80,126
267,C#3,5150,47,80,126
268,C#2,5200,47,80,126
269,C#3,5200,47,80,126
270,G#5,5200,189,96,126
271,F5,5200,189,96,126
272,C#2,5250,47,80,126
273,C#3,5250,47,80,126
274,C#2,5300,47,80,126
275,C#3,5300,47,80,126
276,C#2,5350,47,80,126
277,C#3,5350,47,80,126
278,C#2,5400,47,80,126
279,C#3,5400,47,80,126
280,B-5,5400,94,96,126
281,E-5,5400,94,96,126
282,C#2,5450,47,80,126
283,C#3,5450,47,80,126
284,C#2,5500,47,80,126
285,C#3,5500,47,80,126
286,C6,5500,94,96,126
287,F5,5500,94,96,126
288,C#2,5550,47,80,126
289,C#3,5550,47,80,126
290,E-2,5600,47,80,126
291,E-3,5600,47,80,126
292,D6,5600,400,96,126
293,G5,5600,400,96,126
294,E-2,5650,47,80,126
295,E-3,5650,47,80,126
296,E-2,5700,47,80,126
297,E-3,5700,47,80,126
298,E-2,5750,47,80,126
299,E-3,5750,47,80,126
300,E-2,5800,47,80,126
301,E-3,5800,47,80,126
302,E-2,5850,47,80,126
303,E-3,5850,47,80,126
304,E-2,5900,47,80,126
305,E-3,5900,47,80,126
306,E-2,5950,47,80,126
307,E-3,5950,47,80,126
308,D2,6000,47,80,126
309,D3,6000,47,80,126
310,D6,6000,359,96,126
311,G5,6000,359,96,126
312,D2,6050,47,80,126
313,D3,6050,47,80,126
314,D2,6100,47,80,126
315,D3,6100,47,80,126
316,D2,6150,47,80,126
317,D3,6150,47,80,126
318,B-1,6200,23,80,126
319,B-2,6200,23,80,126
320,C2,6225,23,80,126
321,C3,6225,23,80,126
322,D2,6250,23,80,126
323,D3,6250,23,80,126
324,B-1,6275,23,80,126
325,B-2,6275,23,80,126
326,G2,6300,23,80,126
327,G3,6300,23,80,126
328,F2,6325,23,80,126
329,F3,6325,23,80,126
330,D2,6350,23,80,126
331,D3,6350,23,80,126
332,B-1,6375,23,80,126
333,B-2,6375,23,80,126
334,G#1,6400,142,80,126
335,G#2,6400,142,80,126
336,C6,6400,47,96,126
337,G5,6400,399,96,126
338,G#4,6400,12,80,126
339,G#4,6425,24,80,126
340,B-5,6450,47,96,126
341,G#3,6450,12,80,126
342,G#3,6475,24,80,126
343,G#5,6500,47,96,126
344,G#4,6500,12,80,126
345,G#4,6525,24,80,126
346,G#1,6550,142,80,126
347,G#2,6550,142,80,126
348,B-5,6550,47,96,126
349,G#3,6550,12,80,126
350,G#3,6575,24,80,126
351,C6,6600,47,96,126
352,G#4,6600,12,80,126
353,G#4,6625,24,80,126
354,B-5,6650,47,96,126
355,G#3,6650,12,80,126
356,G#3,6675,24,80,126
357,G#1,6700,94,80,126
358,G#2,6700,94,80,126
359,G#5,6700,47,96,126
360,G#4,6700,12,80,126
361,G#4,6725,24,80,126
362,B-5,6750,47,96,126
363,G#3,6750,12,80,126
364,G#3,6775,24,80,126
365,C#2,6800,142,80,126
366,C#3,6800,142,80,126
367,C6,6800,47,96,126
368,F5,6800,379,96,126
369,C#5,6800,12,80,126
370,C#5,6825,24,80,126
371,B-5,6850,47,96,126
372,C#4,6850,12,80,126
373,C#4,6875,24,80,126
374,G#5,6900,47,96,126
375,C#5,6900,12,80,126
376,C#5,6925,24,80,126
377,C#2,6950,142,80,126
378,C#3,6950,142,80,126
379,B-5,6950,47,96,126
380,C#4,6950,12,80,126
381,C#4,6975,24,80,126
382,C6,7000,47,96,126
383,C#5,7000,12,80,126
384,C#5,7025,24,80,126
385,B-5,7050,47,96,126
386,C#4,7050,12,80,126
387,C#4,7075,24,80,126
388,C#2,7100,94,80,126
389,C#3,7100,94,80,126
390,G#5,7100,47,96,126
391,C#5,7100,12,80,126
392,C#5,7125,24,80,126
393,B-5,7150,47,96,126
394,C#4,7150,12,80,126
395,C#4,7175,24,80,126
396,F#1,7200,142,80,126
397,F#2,7200,142,80,126
398,B-5,7200,47,96,126
399,F5,7200,399,96,126
400,F#4,7200,12,80,126
401,F#4,7225,24,80,126
402,G#5,7250,47,96,126
403,F#3,7250,12,80,126
404,F#3,7275,24,80,126
405,F#5,7300,47,96,126
406,F#4,7300,12,80,126
407,F#4,7325,24,80,126
408,F#1,7350,142,80,126
409,F#2,7350,142,80,126
410,G#5,7350,47,96,126
411,F#3,7350,12,80,126
412,F#3,7375,24,80,126
413,B-5,7400,47,96,126
414,F#4,7400,12,80,126
415,F#4,7425,24,80,126
416,G#5,7450,47,96,126
417,F#3,7450,12,80,126
418,F#3,7475,24,80,126
419,F#1,7500,94,80,126
420,F#2,7500,94,80,126
421,F#5,7500,47,96,126
422,F#4,7500,12,80,126
423,F#4,7525,24,80,126
424,G#5,7550,47,96,126
425,F#3,7550,12,80,126
426,F#3,7575,24,80,126
427,B1,7600,142,80,126
428,B2,7600,142,80,126
429,B-5,7600,47,96,126
430,E-5,7600,379,96,126
